Date,day.to.ddl,y,diff.y,Age,Dose
2022/4/11,-54,88.32799214,1.96E-07,3to11,Dose1
2022/4/12,-53,88.32799231,1.74E-07,3to11,Dose1
2022/4/13,-52,88.32799247,1.54E-07,3to11,Dose1
2022/4/14,-51,88.3279926,1.37E-07,3to11,Dose1
2022/4/15,-50,88.32799273,1.21E-07,3to11,Dose1
2022/4/16,-49,88.32799283,1.08E-07,3to11,Dose1
2022/4/17,-48,88.32799293,9.55E-08,3to11,Dose1
2022/4/18,-47,88.32799301,8.46E-08,3to11,Dose1
2022/4/19,-46,88.32799309,7.51E-08,3to11,Dose1
2022/4/20,-45,88.32799315,6.66E-08,3to11,Dose1
2022/4/21,-44,88.32799321,5.90E-08,3to11,Dose1
2022/4/22,-43,88.32799327,5.23E-08,3to11,Dose1
2022/4/23,-42,88.32799331,4.64E-08,3to11,Dose1
2022/4/24,-41,88.32799335,4.11E-08,3to11,Dose1
2022/4/25,-40,88.32799339,3.65E-08,3to11,Dose1
2022/4/26,-39,88.32799342,3.23E-08,3to11,Dose1
2022/4/27,-38,88.32799345,2.87E-08,3to11,Dose1
2022/4/28,-37,88.32799348,2.54E-08,3to11,Dose1
2022/4/29,-36,88.3279935,2.26E-08,3to11,Dose1
2022/4/30,-35,88.32799352,2.00E-08,3to11,Dose1
2022/5/1,-34,88.32799354,1.77E-08,3to11,Dose1
2022/5/2,-33,88.32799355,1.57E-08,3to11,Dose1
2022/5/3,-32,88.32799357,1.39E-08,3to11,Dose1
2022/5/4,-31,88.32799358,1.24E-08,3to11,Dose1
2022/5/5,-30,88.32799359,1.10E-08,3to11,Dose1
2022/5/6,-29,88.3279936,9.72E-09,3to11,Dose1
2022/5/7,-28,88.32799361,8.62E-09,3to11,Dose1
2022/5/8,-27,88.32799362,7.64E-09,3to11,Dose1
2022/5/9,-26,88.32799362,6.78E-09,3to11,Dose1
2022/5/10,-25,88.32799363,6.01E-09,3to11,Dose1
2022/5/11,-24,88.32799363,5.33E-09,3to11,Dose1
2022/5/12,-23,88.32799364,4.72E-09,3to11,Dose1
2022/5/13,-22,88.32799364,4.19E-09,3to11,Dose1
2022/5/14,-21,88.32799365,3.71E-09,3to11,Dose1
2022/5/15,-20,88.32799365,3.29E-09,3to11,Dose1
2022/5/16,-19,88.32799365,2.92E-09,3to11,Dose1
2022/5/17,-18,88.32799366,2.59E-09,3to11,Dose1
2022/5/18,-17,88.32799366,2.30E-09,3to11,Dose1
2022/5/19,-16,88.32799366,2.04E-09,3to11,Dose1
2022/5/20,-15,88.32799366,1.81E-09,3to11,Dose1
2022/5/21,-14,88.32799366,1.60E-09,3to11,Dose1
2022/5/22,-13,88.32799366,1.42E-09,3to11,Dose1
2022/5/23,-12,88.32799367,1.26E-09,3to11,Dose1
2022/5/24,-11,88.32799367,1.12E-09,3to11,Dose1
2022/5/25,-10,88.32799367,9.89E-10,3to11,Dose1
2022/5/26,-9,88.32799367,8.77E-10,3to11,Dose1
2022/5/27,-8,88.32799367,7.78E-10,3to11,Dose1
2022/5/28,-7,88.32799367,6.90E-10,3to11,Dose1
2022/5/29,-6,88.32799367,6.12E-10,3to11,Dose1
2022/5/30,-5,88.32799367,5.42E-10,3to11,Dose1
2022/5/31,-4,88.32799367,4.81E-10,3to11,Dose1
2022/6/1,-3,88.32799367,4.26E-10,3to11,Dose1
2022/6/2,-2,88.32799367,3.78E-10,3to11,Dose1
2022/6/3,-1,88.32799367,3.35E-10,3to11,Dose1
2022/6/4,0,88.32799367,2.97E-10,3to11,Dose1
2021/9/29,-248,0.312904218,0,3to11,Dose2
2021/9/30,-247,0.340423738,0.02751952,3to11,Dose2
2021/10/1,-246,0.370353338,0.029929601,3to11,Dose2
2021/10/2,-245,0.402902211,0.032548873,3to11,Dose2
2021/10/3,-244,0.438297363,0.035395152,3to11,Dose2
2021/10/4,-243,0.476785066,0.038487703,3to11,Dose2
2021/10/5,-242,0.518632422,0.041847356,3to11,Dose2
2021/10/6,-241,0.564129033,0.045496611,3to11,Dose2
2021/10/7,-240,0.613588796,0.049459763,3to11,Dose2
2021/10/8,-239,0.667351815,0.053763019,3to11,Dose2
2021/10/9,-238,0.725786446,0.058434631,3to11,Dose2
2021/10/10,-237,0.789291471,0.063505025,3to11,Dose2
2021/10/11,-236,0.85829841,0.06900694,3to11,Dose2
2021/10/12,-235,0.933273973,0.074975563,3to11,Dose2
2021/10/13,-234,1.014722645,0.081448671,3to11,Dose2
2021/10/14,-233,1.103189411,0.088466767,3to11,Dose2
2021/10/15,-232,1.199262627,0.096073215,3to11,Dose2
2021/10/16,-231,1.303577,0.104314373,3to11,Dose2
2021/10/17,-230,1.41681671,0.113239709,3to11,Dose2
2021/10/18,-229,1.539718622,0.122901913,3to11,Dose2
2021/10/19,-228,1.673075606,0.133356983,3to11,Dose2
2021/10/20,-227,1.817739903,0.144664298,3to11,Dose2
2021/10/21,-226,1.974626554,0.156886651,3to11,Dose2
2021/10/22,-225,2.144716808,0.170090254,3to11,Dose2
2021/10/23,-224,2.329061499,0.184344691,3to11,Dose2
2021/10/24,-223,2.528784321,0.199722822,3to11,Dose2
2021/10/25,-222,2.745084932,0.216300611,3to11,Dose2
2021/10/26,-221,2.979241817,0.234156886,3to11,Dose2
2021/10/27,-220,3.232614814,0.253372997,3to11,Dose2
2021/10/28,-219,3.506647186,0.274032371,3to11,Dose2
2021/10/29,-218,3.802867122,0.296219936,3to11,Dose2
2021/10/30,-217,4.122888526,0.320021404,3to11,Dose2
2021/10/31,-216,4.468410923,0.345522397,3to11,Dose2
2021/11/1,-215,4.841218302,0.372807379,3to11,Dose2
2021/11/2,-214,5.243176705,0.401958403,3to11,Dose2
2021/11/3,-213,5.676230331,0.433053626,3to11,Dose2
2021/11/4,-212,6.142395922,0.466165591,3to11,Dose2
2021/11/5,-211,6.64375519,0.501359268,3to11,Dose2
2021/11/6,-210,7.182445016,0.538689827,3to11,Dose2
2021/11/7,-209,7.76064517,0.578200154,3to11,Dose2
2021/11/8,-208,8.380563283,0.619918112,3to11,Dose2
2021/11/9,-207,9.044416847,0.663853564,3to11,Dose2
2021/11/10,-206,9.754412027,0.70999518,3to11,Dose2
2021/11/11,-205,10.51271911,0.758307085,3to11,Dose2
2021/11/12,-204,11.32144451,0.808725398,3to11,Dose2
2021/11/13,-203,12.18259926,0.861154754,3to11,Dose2
2021/11/14,-202,13.09806416,0.9154649,3to11,Dose2
2021/11/15,-201,14.06955167,0.971487507,3to11,Dose2
2021/11/16,-200,15.09856501,1.029013334,3to11,Dose2
2021/11/17,-199,16.18635491,1.087789908,3to11,Dose2
2021/11/18,-198,17.33387483,1.147519914,3to11,Dose2
2021/11/19,-197,18.54173531,1.207860481,3to11,Dose2
2021/11/20,-196,19.81015886,1.268423551,3to11,Dose2
2021/11/21,-195,21.13893639,1.328777528,3to11,Dose2
2021/11/22,-194,22.52738674,1.388450349,3to11,Dose2
2021/11/23,-193,23.97432086,1.446934122,3to11,Dose2
2021/11/24,-192,25.47801223,1.503691373,3to11,Dose2
2021/11/25,-191,27.03617517,1.558162934,3to11,Dose2
2021/11/26,-190,28.64595254,1.609777371,3to11,Dose2
2021/11/27,-189,30.30391433,1.657961796,3to11,Dose2
2021/11/28,-188,32.00606814,1.702153802,3to11,Dose2
2021/11/29,-187,33.7478823,1.741814166,3to11,Dose2
2021/11/30,-186,35.52432219,1.776439886,3to11,Dose2
2021/12/1,-185,37.32989926,1.80557707,3to11,Dose2
2021/12/2,-184,39.15873238,1.828833119,3to11,Dose2
2021/12/3,-183,41.00462007,1.845887696,3to11,Dose2
2021/12/4,-182,42.86112202,1.856501947,3to11,Dose2
2021/12/5,-181,44.72164755,1.860525532,3to11,Dose2
2021/12/6,-180,46.57954868,1.857901123,3to11,Dose2
2021/12/7,-179,48.42821481,1.848666135,3to11,Dose2
2021/12/8,-178,50.2611664,1.832951591,3to11,Dose2
2021/12/9,-177,52.0721446,1.8109782,3to11,Dose2
2021/12/10,-176,53.85519443,1.78304983,3to11,Dose2
2021/12/11,-175,55.60473914,1.749544713,3to11,Dose2
2021/12/12,-174,57.31564395,1.710904809,3to11,Dose2
2021/12/13,-173,58.98326778,1.667623827,3to11,Dose2
2021/12/14,-172,60.60350223,1.620234445,3to11,Dose2
2021/12/15,-171,62.17279749,1.56929526,3to11,Dose2
2021/12/16,-170,63.68817546,1.515377975,3to11,Dose2
2021/12/17,-169,65.14723073,1.459055272,3to11,Dose2
2021/12/18,-168,66.54812047,1.400889737,3to11,Dose2
2021/12/19,-167,67.88954459,1.341424124,3to11,Dose2
2021/12/20,-166,69.17071773,1.281173134,3to11,Dose2
2021/12/21,-165,70.39133454,1.220616818,3to11,Dose2
2021/12/22,-164,71.55153015,1.160195605,3to11,Dose2
2021/12/23,-163,72.65183706,1.100306909,3to11,Dose2
2021/12/24,-162,73.69314025,1.041303193,3to11,Dose2
2021/12/25,-161,74.6766316,0.983491346,3to11,Dose2
2021/12/26,-160,75.60376478,0.927133182,3to11,Dose2
2021/12/27,-159,76.47621166,0.87244688,3to11,Dose2
2021/12/28,-158,77.29582083,0.819609168,3to11,Dose2
2021/12/29,-157,78.06457889,0.768758066,3to11,Dose2
2021/12/30,-156,78.7845749,0.719996012,3to11,Dose2
2021/12/31,-155,79.45796814,0.673393233,3to11,Dose2
2022/1/1,-154,80.08695935,0.628991215,3to11,Dose2
2022/1/2,-153,80.67376553,0.586806175,3to11,Dose2
2022/1/3,-152,81.22059797,0.546832447,3to11,Dose2
2022/1/4,-151,81.72964368,0.509045703,3to11,Dose2
2022/1/5,-150,82.20304966,0.473405986,3to11,Dose2
2022/1/6,-149,82.64291016,0.439860501,3to11,Dose2
2022/1/7,-148,83.05125631,0.408346149,3to11,Dose2
2022/1/8,-147,83.43004812,0.378791809,3to11,Dose2
2022/1/9,-146,83.78116848,0.351120356,3to11,Dose2
2022/1/10,-145,84.10641891,0.32525043,3to11,Dose2
2022/1/11,-144,84.40751687,0.30109796,3to11,Dose2
2022/1/12,-143,84.68609434,0.278577475,3to11,Dose2
2022/1/13,-142,84.94369755,0.257603203,3to11,Dose2
2022/1/14,-141,85.18178753,0.238089984,3to11,Dose2
2022/1/15,-140,85.40174156,0.219954025,3to11,Dose2
2022/1/16,-139,85.60485505,0.203113497,3to11,Dose2
2022/1/17,-138,85.79234406,0.187489009,3to11,Dose2
2022/1/18,-137,85.96534803,0.173003969,3to11,Dose2
2022/1/19,-136,86.12493288,0.159584847,3to11,Dose2
2022/1/20,-135,86.27209424,0.147161359,3to11,Dose2
2022/1/21,-134,86.40776081,0.135666577,3to11,Dose2
2022/1/22,-133,86.5327978,0.125036985,3to11,Dose2
2022/1/23,-132,86.64801029,0.115212489,3to11,Dose2
2022/1/24,-131,86.75414667,0.106136382,3to11,Dose2
2022/1/25,-130,86.85190195,0.097755284,3to11,Dose2
2022/1/26,-129,86.94192101,0.090019056,3to11,Dose2
2022/1/27,-128,87.0248017,0.082880695,3to11,Dose2
2022/1/28,-127,87.10109792,0.076296217,3to11,Dose2
2022/1/29,-126,87.17132245,0.070224527,3to11,Dose2
2022/1/30,-125,87.23594973,0.064627284,3to11,Dose2
2022/1/31,-124,87.2954185,0.059468769,3to11,Dose2
2022/2/1,-123,87.35013424,0.054715737,3to11,Dose2
2022/2/2,-122,87.40047153,0.050337287,3to11,Dose2
2022/2/3,-121,87.44677624,0.046304719,3to11,Dose2
2022/2/4,-120,87.48936765,0.042591406,3to11,Dose2
2022/2/5,-119,87.52854031,0.039172662,3to11,Dose2
2022/2/6,-118,87.56456593,0.036025617,3to11,Dose2
2022/2/7,-117,87.59769503,0.0331291,3to11,Dose2
2022/2/8,-116,87.62815855,0.030463525,3to11,Dose2
2022/2/9,-115,87.65616933,0.028010779,3to11,Dose2
2022/2/10,-114,87.68192346,0.025754124,3to11,Dose2
2022/2/11,-113,87.70560156,0.0236781,3to11,Dose2
2022/2/12,-112,87.72736999,0.02176843,3to11,Dose2
2022/2/13,-111,87.74738193,0.020011939,3to11,Dose2
2022/2/14,-110,87.7657784,0.01839647,3to11,Dose2
2022/2/15,-109,87.78268921,0.016910811,3to11,Dose2
2022/2/16,-108,87.79823383,0.015544624,3to11,Dose2
2022/2/17,-107,87.81252221,0.014288381,3to11,Dose2
2022/2/18,-106,87.82565551,0.0131333,3to11,Dose2
2022/2/19,-105,87.8377268,0.012071291,3to11,Dose2
2022/2/20,-104,87.84882171,0.011094902,3to11,Dose2
2022/2/21,-103,87.85901898,0.010197271,3to11,Dose2
2022/2/22,-102,87.86839106,0.009372079,3to11,Dose2
2022/2/23,-101,87.87700456,0.008613508,3to11,Dose2
2022/2/24,-100,87.88492077,0.007916204,3to11,Dose2
2022/2/25,-99,87.89219601,0.007275239,3to11,Dose2
2022/2/26,-98,87.89888208,0.006686078,3to11,Dose2
2022/2/27,-97,87.90502663,0.00614455,3to11,Dose2
2022/2/28,-96,87.91067345,0.005646815,3to11,Dose2
2022/3/1,-95,87.91586279,0.005189342,3to11,Dose2
2022/3/2,-94,87.92063167,0.004768884,3to11,Dose2
2022/3/3,-93,87.92501413,0.004382452,3to11,Dose2
2022/3/4,-92,87.92904143,0.004027299,3to11,Dose2
2022/3/5,-91,87.93274233,0.0037009,3to11,Dose2
2022/3/6,-90,87.93614326,0.003400929,3to11,Dose2
2022/3/7,-89,87.93926851,0.003125252,3to11,Dose2
2022/3/8,-88,87.94214041,0.002871904,3to11,Dose2
2022/3/9,-87,87.94477949,0.002639079,3to11,Dose2
2022/3/10,-86,87.94720461,0.002425116,3to11,Dose2
2022/3/11,-85,87.9494331,0.00222849,3to11,Dose2
2022/3/12,-84,87.95148089,0.002047798,3to11,Dose2
2022/3/13,-83,87.95336264,0.001881749,3to11,Dose2
2022/3/14,-82,87.9550918,0.001729158,3to11,Dose2
2022/3/15,-81,87.95668074,0.001588936,3to11,Dose2
2022/3/16,-80,87.95814082,0.00146008,3to11,Dose2
2022/3/17,-79,87.95948249,0.00134167,3to11,Dose2
2022/3/18,-78,87.96071535,0.00123286,3to11,Dose2
2022/3/19,-77,87.96184822,0.001132871,3to11,Dose2
2022/3/20,-76,87.96288921,0.00104099,3to11,Dose2
2022/3/21,-75,87.96384577,0.000956559,3to11,Dose2
2022/3/22,-74,87.96472474,0.000878974,3to11,Dose2
2022/3/23,-73,87.96553242,0.00080768,3to11,Dose2
2022/3/24,-72,87.96627459,0.000742168,3to11,Dose2
2022/3/25,-71,87.96695656,0.000681969,3to11,Dose2
2022/3/26,-70,87.96758321,0.000626652,3to11,Dose2
2022/3/27,-69,87.96815903,0.000575821,3to11,Dose2
2022/3/28,-68,87.96868814,0.000529113,3to11,Dose2
2022/3/29,-67,87.96917434,0.000486193,3to11,Dose2
2022/3/30,-66,87.96962109,0.000446754,3to11,Dose2
2022/3/31,-65,87.9700316,0.000410514,3to11,Dose2
2022/4/1,-64,87.97040882,0.000377213,3to11,Dose2
2022/4/2,-63,87.97075543,0.000346614,3to11,Dose2
2022/4/3,-62,87.97107393,0.000318496,3to11,Dose2
2022/4/4,-61,87.97136659,0.000292659,3to11,Dose2
2022/4/5,-60,87.9716355,0.000268918,3to11,Dose2
2022/4/6,-59,87.97188261,0.000247103,3to11,Dose2
2022/4/7,-58,87.97210966,0.000227057,3to11,Dose2
2022/4/8,-57,87.9723183,0.000208638,3to11,Dose2
2022/4/9,-56,87.97251002,0.000191712,3to11,Dose2
2022/4/10,-55,87.97268618,0.00017616,3to11,Dose2
2022/4/11,-54,87.97284804,0.000161869,3to11,Dose2
2022/4/12,-53,87.97299678,0.000148738,3to11,Dose2
2022/4/13,-52,87.97313345,0.000136671,3to11,Dose2
2022/4/14,-51,87.97325904,0.000125584,3to11,Dose2
2022/4/15,-50,87.97337443,0.000115396,3to11,Dose2
2021/2/14,-475,0.003546887,0,60Above,Dose1
2021/2/15,-474,0.00371151,0.000164623,60Above,Dose1
2021/2/16,-473,0.003883736,0.000172226,60Above,Dose1
2021/2/17,-472,0.004063913,0.000180177,60Above,Dose1
2021/2/18,-471,0.004252405,0.000188492,60Above,Dose1
2021/2/19,-470,0.004449591,0.000197185,60Above,Dose1
2021/2/20,-469,0.004655866,0.000206276,60Above,Dose1
2021/2/21,-468,0.004871646,0.00021578,60Above,Dose1
2021/2/22,-467,0.005097362,0.000225716,60Above,Dose1
2021/2/23,-466,0.005333466,0.000236104,60Above,Dose1
2021/2/24,-465,0.005580429,0.000246963,60Above,Dose1
2021/2/25,-464,0.005838743,0.000258315,60Above,Dose1
2021/2/26,-463,0.006108923,0.00027018,60Above,Dose1
2021/2/27,-462,0.006391505,0.000282582,60Above,Dose1
2021/2/28,-461,0.006687048,0.000295543,60Above,Dose1
2021/3/1,-460,0.006996136,0.000309088,60Above,Dose1
2021/3/2,-459,0.007319379,0.000323243,60Above,Dose1
2021/3/3,-458,0.007657413,0.000338034,60Above,Dose1
2021/3/4,-457,0.008010901,0.000353488,60Above,Dose1
2021/3/5,-456,0.008380534,0.000369633,60Above,Dose1
2021/3/6,-455,0.008767034,0.0003865,60Above,Dose1
2021/3/7,-454,0.009171152,0.000404118,60Above,Dose1
2021/3/8,-453,0.009593672,0.00042252,60Above,Dose1
2021/3/9,-452,0.010035411,0.000441739,60Above,Dose1
2021/3/10,-451,0.01049722,0.000461809,60Above,Dose1
2021/3/11,-450,0.010979985,0.000482765,60Above,Dose1
2021/3/12,-449,0.011484629,0.000504644,60Above,Dose1
2021/3/13,-448,0.012012114,0.000527485,60Above,Dose1
2021/3/14,-447,0.012563441,0.000551326,60Above,Dose1
2021/3/15,-446,0.01313965,0.000576209,60Above,Dose1
2021/3/16,-445,0.013741825,0.000602175,60Above,Dose1
2021/3/17,-444,0.014371093,0.000629268,60Above,Dose1
2021/3/18,-443,0.015028626,0.000657533,60Above,Dose1
2021/3/19,-442,0.015715642,0.000687016,60Above,Dose1
2021/3/20,-441,0.016433407,0.000717765,60Above,Dose1
2021/3/21,-440,0.017183235,0.000749829,60Above,Dose1
2021/3/22,-439,0.017966493,0.000783258,60Above,Dose1
2021/3/23,-438,0.018784597,0.000818104,60Above,Dose1
2021/3/24,-437,0.019639018,0.000854421,60Above,Dose1
2021/3/25,-436,0.020531282,0.000892264,60Above,Dose1
2021/3/26,-435,0.021462969,0.000931687,60Above,Dose1
2021/3/27,-434,0.022435719,0.00097275,60Above,Dose1
2021/3/28,-433,0.023451228,0.001015509,60Above,Dose1
2021/3/29,-432,0.024511253,0.001060026,60Above,Dose1
2021/3/30,-431,0.025617613,0.00110636,60Above,Dose1
2021/3/31,-430,0.026772187,0.001154574,60Above,Dose1
2021/4/1,-429,0.027976917,0.00120473,60Above,Dose1
2021/4/2,-428,0.029233811,0.001256893,60Above,Dose1
2021/4/3,-427,0.030544938,0.001311127,60Above,Dose1
2021/4/4,-426,0.031912434,0.001367497,60Above,Dose1
2021/4/5,-425,0.033338502,0.001426067,60Above,Dose1
2021/4/6,-424,0.034825407,0.001486905,60Above,Dose1
2021/4/7,-423,0.036375483,0.001550076,60Above,Dose1
2021/4/8,-422,0.037991127,0.001615645,60Above,Dose1
2021/4/9,-421,0.039674805,0.001683678,60Above,Dose1
2021/4/10,-420,0.041429043,0.001754238,60Above,Dose1
2021/4/11,-419,0.043256435,0.001827391,60Above,Dose1
2021/4/12,-418,0.045159633,0.001903198,60Above,Dose1
2021/4/13,-417,0.047141352,0.00198172,60Above,Dose1
2021/4/14,-416,0.049204368,0.002063016,60Above,Dose1
2021/4/15,-415,0.051351509,0.002147141,60Above,Dose1
2021/4/16,-414,0.05358566,0.002234151,60Above,Dose1
2021/4/17,-413,0.055909756,0.002324095,60Above,Dose1
2021/4/18,-412,0.058326776,0.00241702,60Above,Dose1
2021/4/19,-411,0.060839744,0.002512968,60Above,Dose1
2021/4/20,-410,0.063451721,0.002611977,60Above,Dose1
2021/4/21,-409,0.066165801,0.00271408,60Above,Dose1
2021/4/22,-408,0.068985102,0.002819301,60Above,Dose1
2021/4/23,-407,0.071912764,0.002927661,60Above,Dose1
2021/4/24,-406,0.074951937,0.003039173,60Above,Dose1
2021/4/25,-405,0.078105776,0.003153839,60Above,Dose1
2021/4/26,-404,0.081377431,0.003271656,60Above,Dose1
2021/4/27,-403,0.08477004,0.003392609,60Above,Dose1
2021/4/28,-402,0.088286715,0.003516675,60Above,Dose1
2021/4/29,-401,0.091930532,0.003643817,60Above,Dose1
2021/4/30,-400,0.095704521,0.003773989,60Above,Dose1
2021/5/1,-399,0.099611651,0.003907131,60Above,Dose1
2021/5/2,-398,0.103654821,0.00404317,60Above,Dose1
2021/5/3,-397,0.10783684,0.004182019,60Above,Dose1
2021/5/4,-396,0.112160415,0.004323575,60Above,Dose1
2021/5/5,-395,0.116628137,0.004467723,60Above,Dose1
2021/5/6,-394,0.121242464,0.004614326,60Above,Dose1
2021/5/7,-393,0.1260057,0.004763236,60Above,Dose1
2021/5/8,-392,0.130919985,0.004914285,60Above,Dose1
2021/5/9,-391,0.13598727,0.005067285,60Above,Dose1
2021/5/10,-390,0.141209304,0.005222034,60Above,Dose1
2021/5/11,-389,0.146587612,0.005378308,60Above,Dose1
2021/5/12,-388,0.152123478,0.005535866,60Above,Dose1
2021/5/13,-387,0.157817925,0.005694448,60Above,Dose1
2021/5/14,-386,0.163671699,0.005853774,60Above,Dose1
2021/5/15,-385,0.169685245,0.006013546,60Above,Dose1
2021/5/16,-384,0.175858694,0.006173449,60Above,Dose1
2021/5/17,-383,0.182191843,0.006333149,60Above,Dose1
2021/5/18,-382,0.188684138,0.006492295,60Above,Dose1
2021/5/19,-381,0.195334658,0.00665052,60Above,Dose1
2021/5/20,-380,0.202142099,0.006807442,60Above,Dose1
2021/5/21,-379,0.209104765,0.006962665,60Above,Dose1
2021/5/22,-378,0.216220547,0.007115783,60Above,Dose1
2021/5/23,-377,0.223486923,0.007266376,60Above,Dose1
2021/5/24,-376,0.23090094,0.007414017,60Above,Dose1
2021/5/25,-375,0.238459212,0.007558272,60Above,Dose1
2021/5/26,-374,0.246157915,0.007698704,60Above,Dose1
2021/5/27,-373,0.253992786,0.007834871,60Above,Dose1
2021/5/28,-372,0.261959121,0.007966335,60Above,Dose1
2021/5/29,-371,0.270051778,0.008092658,60Above,Dose1
2021/5/30,-370,0.278265188,0.00821341,60Above,Dose1
2021/5/31,-369,0.286593358,0.008328169,60Above,Dose1
2021/6/1,-368,0.295029884,0.008436526,60Above,Dose1
2021/6/2,-367,0.303567969,0.008538085,60Above,Dose1
2021/6/3,-366,0.312200436,0.008632467,60Above,Dose1
2021/6/4,-365,0.320919751,0.008719316,60Above,Dose1
2021/6/5,-364,0.329718048,0.008798296,60Above,Dose1
2021/6/6,-363,0.338587149,0.008869101,60Above,Dose1
2021/6/7,-362,0.347518597,0.008931448,60Above,Dose1
2021/6/8,-361,0.356503687,0.00898509,60Above,Dose1
2021/6/9,-360,0.365533495,0.009029808,60Above,Dose1
2021/6/10,-359,0.374598916,0.009065421,60Above,Dose1
2021/6/11,-358,0.383690699,0.009091783,60Above,Dose1
2021/6/12,-357,0.392799483,0.009108784,60Above,Dose1
2021/6/13,-356,0.401915838,0.009116355,60Above,Dose1
2021/6/14,-355,0.411030302,0.009114464,60Above,Dose1
2021/6/15,-354,0.420133422,0.009103119,60Above,Dose1
2021/6/16,-353,0.429215789,0.009082367,60Above,Dose1
2021/6/17,-352,0.438268082,0.009052294,60Above,Dose1
2021/6/18,-351,0.447281105,0.009013023,60Above,Dose1
2021/6/19,-350,0.456245821,0.008964715,60Above,Dose1
2021/6/20,-349,0.465153388,0.008907567,60Above,Dose1
2021/6/21,-348,0.473995197,0.008841809,60Above,Dose1
2021/6/22,-347,0.482762899,0.008767702,60Above,Dose1
2021/6/23,-346,0.491448439,0.008685539,60Above,Dose1
2021/6/24,-345,0.500044078,0.008595639,60Above,Dose1
2021/6/25,-344,0.508542423,0.008498345,60Above,Dose1
2021/6/26,-343,0.516936447,0.008394024,60Above,Dose1
2021/6/27,-342,0.525219507,0.008283061,60Above,Dose1
2021/6/28,-341,0.533385364,0.008165857,60Above,Dose1
2021/6/29,-340,0.541428191,0.008042827,60Above,Dose1
2021/6/30,-339,0.54934259,0.007914398,60Above,Dose1
2021/7/1,-338,0.557123592,0.007781002,60Above,Dose1
2021/7/2,-337,0.56476667,0.007643078,60Above,Dose1
2021/7/3,-336,0.572267737,0.007501066,60Above,Dose1
2021/7/4,-335,0.579623142,0.007355406,60Above,Dose1
2021/7/5,-334,0.586829676,0.007206534,60Above,Dose1
2021/7/6,-333,0.593884557,0.007054881,60Above,Dose1
2021/7/7,-332,0.60078543,0.006900872,60Above,Dose1
2021/7/8,-331,0.607530351,0.006744922,60Above,Dose1
2021/7/9,-330,0.614117784,0.006587432,60Above,Dose1
2021/7/10,-329,0.620546578,0.006428795,60Above,Dose1
2021/7/11,-328,0.626815963,0.006269384,60Above,Dose1
2021/7/12,-327,0.632925525,0.006109562,60Above,Dose1
2021/7/13,-326,0.638875198,0.005949672,60Above,Dose1
2021/7/14,-325,0.644665239,0.005790041,60Above,Dose1
2021/7/15,-324,0.650296217,0.005630978,60Above,Dose1
2021/7/16,-323,0.65576899,0.005472773,60Above,Dose1
2021/7/17,-322,0.661084688,0.005315698,60Above,Dose1
2021/7/18,-321,0.666244693,0.005160005,60Above,Dose1
2021/7/19,-320,0.671250623,0.005005929,60Above,Dose1
2021/7/20,-319,0.676104308,0.004853686,60Above,Dose1
2021/7/21,-318,0.680807779,0.00470347,60Above,Dose1
2021/7/22,-317,0.685363241,0.004555463,60Above,Dose1
2021/7/23,-316,0.689773065,0.004409823,60Above,Dose1
2021/7/24,-315,0.694039761,0.004266696,60Above,Dose1
2021/7/25,-314,0.698165969,0.004126208,60Above,Dose1
2021/7/26,-313,0.702154439,0.003988471,60Above,Dose1
2021/7/27,-312,0.706008019,0.00385358,60Above,Dose1
2021/7/28,-311,0.709729635,0.003721616,60Above,Dose1
2021/7/29,-310,0.713322284,0.003592648,60Above,Dose1
2021/7/30,-309,0.716789014,0.003466731,60Above,Dose1
2021/7/31,-308,0.720132919,0.003343905,60Above,Dose1
2021/8/1,-307,0.723357122,0.003224203,60Above,Dose1
2021/8/2,-306,0.726464766,0.003107644,60Above,Dose1
2021/8/3,-305,0.729459003,0.002994238,60Above,Dose1
2021/8/4,-304,0.73234299,0.002883987,60Above,Dose1
2021/8/5,-303,0.735119873,0.002776882,60Above,Dose1
2021/8/6,-302,0.737792783,0.00267291,60Above,Dose1
2021/8/7,-301,0.74036483,0.002572047,60Above,Dose1
2021/8/8,-300,0.742839095,0.002474265,60Above,Dose1
2021/8/9,-299,0.745218625,0.00237953,60Above,Dose1
2021/8/10,-298,0.747506426,0.002287801,60Above,Dose1
2021/8/11,-297,0.749705462,0.002199036,60Above,Dose1
2021/8/12,-296,0.751818646,0.002113184,60Above,Dose1
2021/8/13,-295,0.753848842,0.002030196,60Above,Dose1
2021/8/14,-294,0.755798858,0.001950016,60Above,Dose1
2021/8/15,-293,0.757671443,0.001872586,60Above,Dose1
2021/8/16,-292,0.75946929,0.001797847,60Above,Dose1
2021/8/17,-291,0.761195027,0.001725737,60Above,Dose1
2021/8/18,-290,0.762851221,0.001656194,60Above,Dose1
2021/8/19,-289,0.764440375,0.001589154,60Above,Dose1
2021/8/20,-288,0.765964926,0.001524551,60Above,Dose1
2021/8/21,-287,0.767427246,0.00146232,60Above,Dose1
2021/8/22,-286,0.768829642,0.001402396,60Above,Dose1
2021/8/23,-285,0.770174355,0.001344713,60Above,Dose1
2021/8/24,-284,0.771463559,0.001289204,60Above,Dose1
2021/8/25,-283,0.772699365,0.001235806,60Above,Dose1
2021/8/26,-282,0.773883817,0.001184452,60Above,Dose1
2021/8/27,-281,0.775018897,0.001135079,60Above,Dose1
